video_id,yt8m_file,random_id,youtube_id,duration,views,labels
video_352,train0043,9xaR,TpNb9xUNhvs,222,2158209,[   2   26   45 2759]
video_353,train0044,N5aS,Yh7_xBw_bTA,283,190145,[ 11 303 903]
video_354,train0044,aBaS,59N7WPR1YHM,275,363273,[ 25 734]
video_355,train0044,LpaS,9BpvthFRHe0,167,88356,[1936]
video_356,train0044,9TaS,ZSnQDpaG58g,263,96272,[698]
video_357,train0044,yUaS,jEl2p8rDIDU,284,234142,[  11   20   22   29   32  122  123  302 2757]
video_358,train0044,u2aS,JF_u8irSR5I,218,69753,[ 727 1652]
video_359,train0044,00aS,_DwUORU-Nyg,153,132701,[332 521]
video_360,train0044,eqaS,h-rtaO0hQrg,283,287913,[246 658]
video_361,train0044,JCaS,YrE7LnR_URM,186,71226,[   2    7   17  171  174  196  213  715  830 1708]
video_362,train0044,KzaS,LpTQTYyPkDE,192,725925,[8]
video_363,train0044,1iaS,uTXRmiMRl18,247,147066,[ 71 152]
video_364,train0044,fIaS,nJ47yiR3FLI,191,127396,[2523]
video_365,train0044,I3aS,H1W20rcUxlc,160,61592,[21 23 24 73]
video_366,train0045,n4aT,YtUB5DYdZJ0,233,244582,[  15   18   96 1543]
video_367,train0045,R8aT,EBsODXt2KjU,278,283600,[381]
video_368,train0045,CIaT,3apTfDTgcJk,149,70712,[304 401]
video_369,train0045,BlaT,GWk2sEkkkKg,203,109796,[ 5 16]
video_370,train0045,PgaT,YSW8Z4smBUM,298,79896,[557 945]
video_371,train0045,KHaT,SZXiJW1KBhE,196,50822,[ 50  65 763]
video_372,train0045,GqaT,LRV3MHNhVcw,235,68762,[ 15  60 239 363 686]
video_373,train0045,wPaT,Eayc-qBRPdc,196,112334,[  39  338 2370]
video_374,train0045,RKaT,zyv0xQc5igQ,220,144362,[ 29 173 368]
video_375,train0045,SSaT,rdQcW5K5g9s,209,63749,[ 2 30 55]
video_376,train0045,g5aT,RAtbODBqqHw,158,227748,[ 276  388 1138 1615]
video_377,train0045,sNaT,7JzOpMqomX8,161,76466,[  11   29   32  692 1651 3484 3506]
video_378,train0045,fzaT,VK8OD7jCiFg,124,192405,[532]
video_379,train0045,u8aT,mL3SlFCi62s,200,52521,[  0 111]
video_380,train0045,jXaT,v2VNK59_Tts,251,130941,[ 388 1079]
video_381,train0045,pIaT,H3C0Ofnb3mU,191,113318,[8]
video_382,train0045,pTaT,C_ba_tQuh3Y,282,134039,[ 289 1480]
video_383,train0045,uNaT,h1BOacY5eME,132,160926,[  5  16  25 268 682]
video_384,train0045,MkaT,Dd0Qb6gxxbc,201,95458,[50]
video_385,train0045,Q5aT,h2I5lmUTCM0,182,501992,[  2  17  30  55 143 340]
video_386,train0045,x0aT,X3uoMdb767Y,249,603637,[ 0  1 35]
video_387,train0045,HHaT,UmLHUmC7qU4,231,793692,[106]
video_388,train0045,2JaT,E2c5KUwkHlU,168,92161,[   2    7 3647]
video_389,train0046,8gaU,Fh5WHRKkq0k,240,5359730,[ 0 27]
video_390,train0046,V4aU,Q9zsrYkyysQ,134,145347,[0 1]
video_391,train0046,quaU,pZywfViRwRg,198,83883,[0 1]
video_392,train0046,O6aU,OQalWbBvQvs,282,70540,[  11   20  229 2216]
video_393,train0046,8jaU,EMWhcy-dfY4,277,69796,[ 11  20 123 250 637]
video_394,train0046,qjaU,JXOJ7yccB_s,134,125286,[6 8]
video_395,train0046,UhaU,7-2D1dddDBA,129,398893,[6 8]
video_396,train0046,J3aU,haYwX0Sjgr0,260,51405,[184]
video_397,train0046,hdaU,YCB8r7l72SQ,282,268691,[  0   1 124 287 317]
video_398,train0046,sBaU,ikf4-6L7Kuk,131,66585,[ 5 16]
video_399,train0046,N5aU,Kx9jQffMaRs,199,56799,[  2   7  26  75 136 296 525 632]
video_400,train0046,ZNaU,DPA9zOkT2Ak,223,191166,[  0   1 916]
video_401,train0046,BYaU,7Hw_qO_rt8g,213,315875,[  0   1  81 108 615 819]
video_402,train0046,cVaU,hcru--eBv4Y,242,69590,[2659]
video_403,train0047,TZaV,0LFGmYJQJB4,233,326498,[ 5 16]
video_404,train0047,KfaV,SJXcIZygD2s,290,69351,[  74  131  937 3537]
video_405,train0047,QBaV,xdavL1Wtyws,125,1951318,[  0  12 312]
video_406,train0047,nWaV,eBK1ryfEvlo,179,859825,[2388]
video_407,train0047,dZaV,F4OGN9XntCM,141,574179,[   2    7  316 1282 1311]
video_408,train0047,m9aV,TSPzyPK1kPs,222,57385,[ 53  58 228]
video_409,train0047,5aaV,4WOjsuvGxa4,189,151878,[  11  229  771  917 2034]
video_410,train0047,iAaV,hGJCyUBqI2Q,251,934793,[259]
video_411,train0047,CtaV,_CwFBcsAibM,246,68401,[  15   18   67  140 1785]
video_412,train0047,7FaV,Vl7O7-x-Bx0,165,112642,[ 39 121]
video_413,train0047,j2aV,PYD8rpUXaJo,282,194553,[  11   20   22   29   32  112  120  430  483  506 3436]
video_414,train0047,bwaV,GCphLf5Efds,226,833364,[638]
video_415,train0047,pfaV,CNmSQ1RHP_c,236,71880,[ 17  19 394]
video_416,train0047,t6aV,R7sfIgITJD8,223,86101,[ 15 502 619]
video_417,train0047,U4aV,Euu2QRIuEPk,283,280796,[ 53  58 104 214]
video_418,train0047,m0aV,P8aJ0BnN7qg,186,153333,[  6 346]
video_419,train0047,yUaV,oi_rmjmXnaQ,173,118108,[ 2 30 55]
video_420,train0047,fTaV,jxaBvvWIAso,186,129100,[   2    7   17   48  177  213 1031 1053 1394]
video_421,train0047,dFaV,7ZTJFTPucvw,287,118506,[ 0  1 27]
video_422,train0047,MPaV,mnVDjX5apOM,257,191549,[ 0 79]
video_423,train0047,JmaV,h6jeqtFbdXY,216,559518,[ 49 260 371]
video_424,train0047,Y8aV,Lu5He2Nb_0k,168,354413,[   5   16 3604]
video_425,train0048,ipaW,5M5k6dc9W40,128,67878,[  88 1559]
video_426,train0048,OqaW,XdyBksZCJoU,198,85186,[  0   1 189]
video_427,train0048,i0aW,gb8aLCja5Ko,198,143318,[ 11  20  22  29  32 477 528 720]
video_428,train0048,o2aW,UJAucq3MNQQ,228,124328,[   5 3773]
video_429,train0048,lNaW,EhFDATtm2RU,199,52028,[   2   30  196 2809]
video_430,train0048,l1aW,PnqaVYnoVPk,264,197685,[188]
video_431,train0048,70aW,65HsoQ4n8aI,196,82408,[ 146  343 1934]
video_432,train0048,i5aW,sHJ25oHU0pY,224,2232624,[993]
video_433,train0048,LCaW,2tMEaeVv88M,177,87332,[  0   2  75  95 135]
video_434,train0048,4yaW,vLRIDYKfmQk,297,2782110,[ 603 1272 2368]
video_435,train0048,DYaW,IRhuaSAF0GE,174,86898,[   2    7  171 3450]
video_436,train0048,06aW,u8qV8jWShUE,215,861372,[592]
video_437,train0048,YgaW,DzUpWvYWcqg,264,218298,[   2   17   30   90  443  656 1492]
video_438,train0048,Y6aW,L9MDKPC9yeM,160,73368,[2139]
video_439,train0048,EKaW,OMJavZf7onQ,149,59308,[300]
video_440,train0048,ehaW,0O1-u4vyKQc,275,232139,[734]
video_441,train0048,aAaW,tOMFgQn9tYk,172,328659,[   5   16 2794]
video_442,train0048,TXaW,cI9H4FoA0b4,125,243879,[ 259 3777]
video_443,train0048,vGaW,EuNGnniM3Yk,148,67259,[ 2 30]
video_444,train0049,HdaX,OhosLTjKM-U,150,90725,[  2   7 464 495 710]
video_445,train0049,xQaX,2M5J009IHNU,268,96094,[8]
video_446,train0049,1daX,kLdNm4xULkg,232,275826,[2 7]
video_447,train0049,qHaX,HilMxJ4qZ9s,239,81862,[  0   1  63 167]
video_448,train0049,GNaX,aokmZg5R7YQ,191,72553,[ 68  72  98 151 240 480]
video_449,train0049,fkaX,sDNWfuNNKoU,218,57799,[ 2 45 51]
video_450,train0049,UDaX,paegwYkIc04,211,238479,[   2    7   83  620  804 1820]
video_451,train0049,MYaX,TSANj0YhP8A,246,74184,[ 5 49]
video_452,train0049,EEaX,RJH0xCk-iFo,195,54764,[3407]
video_453,train0049,FDaX,SWQKN6XgPH0,157,88138,[146]
video_454,train0049,gyaX,dhiS3C2aZiY,181,103354,[   2   60  544 1449]
video_455,train0049,hJaX,1UGFYmmJvJs,269,222860,[ 189  733 1829 3370]
video_456,train0049,6ZaX,RIycfxJx-O0,121,118644,[11 22]
video_457,train0049,2DaX,90Nfi4nqnd0,151,162066,[ 21  23  24 471]
video_458,train0049,2jaX,vy62U7HRZh0,174,58019,[  0   1  93 102]
video_459,train0049,2AaX,1fS0y1Z3zm8,258,132775,[   2    7   17   48  128  177  213  891 1724 2796]
video_460,train0049,2paX,0c_ay2SkrGE,147,533660,[ 2  7 48]
video_461,train0049,K7aX,ManSkpUZ3Vw,179,62846,[  2   7 171 174 213]
video_462,train0049,JjaX,sn7n0GfUXCE,218,55684,[ 66 148 253 271]
video_463,train0049,DiaX,hCWOA55h_AI,193,70516,[ 198 3242]
video_464,train0049,yiaX,9_61LLTtqAw,234,257441,[ 180  304 1854 3831]
video_465,train0049,DOaX,cNVEwgFyGDw,122,68511,[ 11 341 642]
video_466,train0049,yMaX,JsAoJ_Mv3I0,238,103539,[  0   1 111]
video_467,train0049,EraX,5jey54_txIQ,122,135282,[  11   22  477  528 1254]
video_468,train0049,YfaX,QH_B66cSNxA,136,69572,[315]
video_469,train0049,VqaX,Adt-502hlfQ,136,79360,[  2   7 197 316 756]
video_470,train0050,G9aY,tT-ui3qBiZQ,235,67476,[11 15 18 20 22 67]
video_471,train0050,99aY,St5Qa1d8rUo,136,92632,[1342]
video_472,train0050,iaaY,K_Q8t8NrEZI,240,10766850,[  26  370  526  576  581 1200 2853]
video_473,train0050,kzaY,tG6X19oD07s,153,86280,[ 68 411]
video_474,train0050,WLaY,4w9HsAqMXMY,206,68962,[ 82 118]
video_475,train0050,abaY,5C03t71WbCA,165,241537,[62]
video_476,train0050,L1aY,VNo0_rkpcaI,158,89837,[580]
video_477,train0050,vmaY,jE_aQ9qlZNc,141,55618,[11]
video_478,train0050,uPaY,wG-p6bms5RU,160,340702,[ 1 85]
video_479,train0050,ZkaY,TYKZorfl3ys,160,59566,[  2  44  46  64 113 119]
video_480,train0050,7daY,ZIibP81qg2w,240,981656,[  2   7  90 810]
video_481,train0050,e4aY,1mzXtPsh7l4,162,67383,[  11   20   22  123  176  250 1201 2094]
video_482,train0050,xwaY,0SzZsgBkABc,201,556564,[ 347  388  497  899 1583]
video_483,train0050,3PaY,KQnIZ8z1cCk,248,63231,[2 7]
video_484,train0050,ZJaY,2SQ8UQQAcxg,220,96585,[ 100  161  356  704 1221 1515]
video_485,train0050,xvaY,kGTB23RfBFA,174,112315,[ 0 12 91]
video_486,train0050,MwaY,elpYmQQtV2c,164,70412,[   2    7  116  135  573 3222]
video_487,train0050,cIaY,OsHnGKXq1DQ,192,185057,[6]
video_488,train0050,zDaY,nCM63zSbzxs,213,973446,[  2   7  95 116 135]
video_489,train0051,HqaZ,VSTBtCuX51Q,161,500152,[  0   1 193 774]
video_490,train0051,QMaZ,9x4ircdHgTE,202,57091,[5]
video_491,train0051,lDaZ,-MKe5R7FPBA,255,357798,[   2    7   90 1000]
video_492,train0051,dtaZ,1hyMpADku_o,171,95631,[   0    1 1544]
video_493,train0051,3laZ,Mu9Gjiq4UQg,232,5821634,[   2   62   83 1820]
video_494,train0051,0MaZ,om3VgD1pWBo,207,65294,[  2  44  46 107 109 114 138 145 155 162]
video_495,train0051,wtaZ,qWz5vNw0v9U,300,398350,[539]
video_496,train0051,usaZ,JsfdXJJ6c_Y,145,96519,[25]
video_497,train0051,lRaZ,luUl2cCvVBo,188,136046,[  5 919]
video_498,train0051,XmaZ,XTo9fYUaerI,157,74251,[181 216 222 249]
video_499,train0051,rsaZ,YeUJHS5qYu0,165,118536,[2131]
video_500,train0051,s9aZ,JfK93K01qlY,174,51487,[ 0  1 25]
video_501,train0051,VTaZ,3JfmFq9QyPU,133,126664,[ 2  7 90]
video_502,train0051,KJaZ,sdEhnGSVyzE,296,69740,[2]
video_503,train0051,cPaZ,_JywXQKWkXI,289,861896,[556]
video_504,train0051,f0aZ,03pZrxyc8zg,245,85843,[161]
video_505,train0051,tZaZ,6o2gcUzSBCQ,145,99670,[ 18  43  59  60 101 286 374]
video_506,train0051,vnaZ,pUUMPTtFzEU,235,829493,[39 66]
video_507,train0051,eEaZ,AtIG1-s2zbc,151,156676,[2 7]
video_508,train0051,6faZ,aUItDbhSnfQ,156,61951,[557]
video_509,train0051,UtaZ,p_PnftK5leY,248,645319,[ 26 607]
video_510,train0051,aEaZ,EdbYlvwW0U4,122,72855,[727]
video_511,train0051,W6aZ,2FOn6KpwEVo,194,197797,[ 285 1439 2396]
video_512,train0051,8IaZ,P5tJ0wk0o6w,254,191152,[   2    7 1814]
video_513,train0052,58a0,sVzaiZcDj2Y,134,163786,[  1   5 535]
video_514,train0052,5Ya0,jUmjmPfbvTU,124,171717,[   2   44   46  107  109  114  138  145  162 1162]
video_515,train0052,JTa0,mI_KSRbFMME,128,234454,[25]
video_516,train0052,qUa0,DBsbr7HN1Ng,273,122513,[ 270  646  982 1926]
video_517,train0052,v6a0,a-vQmrTKgEY,279,74599,[39 50 65]
video_518,train0052,Aua0,_ILcItwFs6s,272,111739,[ 39 202 627]
video_519,train0052,EGa0,S8iL1k_fm8M,239,5975827,[ 15  18  67 140]
video_520,train0052,1Da0,dlOEr9h490g,267,92630,[   2    7 1099 2065 3154]
video_521,train0052,osa0,jU9KLBUGx34,275,57583,[ 21  23  24 471]
video_522,train0052,Zna0,A47L-Cwo3f0,262,188724,[2616]
video_523,train0052,8ca0,YRvKCkBWAS8,139,148044,[  2   7 104 197 316]
video_524,train0052,40a0,XnMY44Ij7j4,133,1173606,[11]
video_525,train0052,i9a0,gn_NkR_J9e4,126,57399,[15 49 96]
video_526,train0052,YQa0,CG2LtRuJru4,250,134720,[ 616 2476]
video_527,train0052,aka0,GeaayMlLQDc,127,185641,[133 630]
video_528,train0052,qfa0,eG7xRcdZNOI,156,83506,[   2   30   90 1029]
video_529,train0052,ULa0,_-BBpaodysg,211,108724,[  5  49  80 265 733 897]
video_530,train0052,5qa0,QHgkCuWyO60,178,90673,[   0    1 1922 2064]
video_531,train0052,Kwa0,vIRQwrMY4ok,286,59326,[28]
video_532,train0052,HUa0,p5ezRBpWz98,132,545327,[5]
video_533,train0052,Eha0,Qub35DMB63E,160,86472,[734]
video_534,train0052,zPa0,fn-8Zz9S8vc,198,650370,[ 25 755]
video_535,train0052,Zaa0,N_rNUC3KuNs,154,458157,[   2    7  224  710 2808]
video_536,train0052,Lca0,oDtAoe_yocw,275,191332,[   6    8  414 3448]
video_537,train0052,XAa0,FPeAvYrfKkU,192,158532,[ 126  220  276 1797]
video_538,train0052,EZa0,9yBsgtA8WSE,131,916897,[0 1]
video_539,train0053,QTa1,OEDCHDg4PSo,254,258379,[ 2 30]
video_540,train0053,Joa1,DrCLssF9qPs,196,4158270,[  0  63 335]
video_541,train0053,9va1,AtkJm5BCt1o,135,135820,[ 5 16]
video_542,train0053,9sa1,Cs75iuStNaI,178,150106,[ 0  1 35 85]
video_543,train0053,Z1a1,7F8Lj5tQvyg,159,125661,[ 74 187 588]
video_544,train0053,0Ha1,3hJKCeBt24I,194,285872,[12]
video_545,train0053,6Ga1,_ikb34q7auk,250,99412,[ 11  20  22  29 173 303 397 477]
video_546,train0053,Owa1,Z3duArFUit8,255,50608,[353]
video_547,train0053,xIa1,9WlDrRqQkVk,198,58533,[   2   30 3610]
video_548,train0053,Gha1,rw2Fvc8PSzE,127,594162,[220]
video_549,train0053,nfa1,aOmI26zkX3E,245,311098,[ 53  58 214 494]
video_550,train0053,jVa1,7_tCRqQtnSA,129,310576,[2]
video_551,train0053,Kba1,UBQPdUC4PGE,176,108223,[ 2  7 90]
video_552,train0053,Mka1,RG5s1aTAsfk,208,60591,[17 19]
video_553,train0053,dGa1,WoPr7-zQDhE,219,86579,[49]
video_554,train0053,bea1,zaL-R6fHfZ4,127,118215,[2015]
video_555,train0053,yca1,vD03O6xT0cE,198,87900,[  42 1806]
video_556,train0053,aSa1,JzZCZca9IsU,169,78207,[0 1]
video_557,train0053,nba1,GVdUIpnCan4,171,108500,[  2  45  51  56  77 295]
video_558,train0053,eua1,qwHJrHCniVA,126,133860,[  15   18   59  178 1260]
video_559,train0053,pma1,kobkzugqnRk,204,215322,[ 21  23  24  73 115]
video_560,train0053,Pfa1,RG5Elcl_zvg,256,382811,[195]
video_561,train0053,DZa1,Vj2cH7K2JQE,186,3873332,[ 252 1194]
video_562,train0053,KBa1,P8WosCTBGmE,135,57997,[  0 765]
video_563,train0053,2qa1,bxFZ7osbEX8,233,138297,[  11   18   20   22  862 1267 2723]
video_564,train0053,TWa1,W2CaAzsoyG4,233,56313,[  0   1 139]
video_565,train0054,xNa2,tond4m9CjMQ,215,78128,[  2  76 281]
video_566,train0054,Gra2,XPqYer-RFuA,234,340129,[  2  76 571]
video_567,train0054,M5a2,hIDSoL5qYDw,140,207236,[ 2 30]
video_568,train0054,oka2,M2Fw6gUOPro,274,63420,[ 341 1891]
video_569,train0054,lma2,pLZ86tlIjlQ,122,316877,[105 245 424]
video_570,train0054,J4a2,L3uUBN9YF9U,267,50361,[ 11  20  22  29  32 173 221 477 528]
video_571,train0054,Z4a2,TZU_BdPFnXg,138,124744,[ 5 16]
video_572,train0054,pKa2,9k0pnrd0HNg,194,83648,[  1 105 294 331]
video_573,train0054,MDa2,_ZfbTwJtOCI,157,648990,[225]
video_574,train0054,nqa2,FaM-tULWwH0,132,212684,[100 210]
video_575,train0054,rEa2,v4S5IHlZjds,298,127289,[15 96]
video_576,train0054,uYa2,haNmL2oZlzs,288,62456,[15 96]
video_577,train0054,kZa2,dJYtdzKCTAI,129,50488,[   0    1   25  924 1479 2340]
video_578,train0054,3qa2,amCk-sZBU1k,127,51278,[   2    7 1316]
video_579,train0054,7va2,wr_jcR7-xPY,220,319078,[5]
video_580,train0054,bKa2,GuW7Exs53bc,138,360432,[  24   73   74  131  209 3663]
video_581,train0054,LTa2,ordn_2chD9Y,275,92892,[  0  63 167 335]
video_582,train0054,VRa2,GgYWWZiIqQc,191,63082,[ 461  498 2100 2598]
video_583,train0054,Pea2,4YoZpUEMqsE,168,276004,[ 0  1 35 85]
video_584,train0054,qga2,hkYecEZzwmo,242,85719,[8]
video_585,train0054,2ca2,aKbMsQ0KzU0,271,183029,[381]
video_586,train0054,KFa2,RI1-2Eg-nis,244,153466,[ 0  1 36 94]
video_587,train0054,fNa2,VNXc9JzBKtM,135,1059628,[110]
video_588,train0055,xSa3,Mn6BsHdAusk,197,56822,[   2   75 1205 2941]
video_589,train0055,dsa3,6LbDvn7oAv8,134,83794,[   0 1056]
video_590,train0055,pUa3,M9YKIkVxZCI,235,109778,[251]
video_591,train0055,BPa3,Wnc1I_rzx3w,220,135357,[ 5 27]
video_592,train0055,AIa3,1swe2sIvapw,199,1445639,[ 5 16]
video_593,train0055,vsa3,7n2_rwxajjc,138,79518,[  0   1 108 762]
video_594,train0055,PAa3,6sV5IltpHuA,133,118803,[1455]
video_595,train0055,ala3,rqhJFC3Vwmk,154,74262,[15 18 96]
video_596,train0055,Oma3,iMkwOXQEx2U,171,54849,[406]
video_597,train0055,cia3,9AIvYj0USKI,178,155319,[  0   1 150 738]
video_598,train0055,s6a3,AlV7P2JQRGE,289,166636,[  39  121  156  207  338  627 1480]
video_599,train0055,T1a3,ReePGK8lL_c,298,124442,[  2  17  19  30 272]
video_600,train0055,kYa3,Dy9jKFhTbn0,182,383093,[  5 570]
video_601,train0055,WLa3,IkeEj0DIqbQ,197,52157,[  2   7 104 224 413]
video_602,train0055,zda3,s5hqDIstIlw,200,64300,[   2    7  208 1161]
video_603,train0055,9da3,2bKVDtEC0Q4,180,2269742,[ 49  80 127 354 672]
video_604,train0055,Npa3,4865Vc0ptnk,162,66124,[  1  25 734]
video_605,train0055,x5a3,hmFfMT6AxNc,233,90852,[ 82 160 888]
video_606,train0055,2ca3,JEUYnpn-6Eg,178,63889,[5]
video_607,train0055,VZa3,R-qUV8vIAAM,144,564984,[  0   1 733]
video_608,train0055,C0a3,X7-CFj4w9d4,190,50299,[ 0  1 73]
video_609,train0055,fDa3,bezCcSK5LpY,164,124739,[984]
video_610,train0055,gIa3,HhAVASH2N3U,160,59849,[  2 284]
video_611,train0056,uoa4,cLRJV9k_rF8,236,160774,[ 2 17 19 30 55]
video_612,train0056,xQa4,8X482c31TXk,125,297128,[155 264 377]
video_613,train0056,uba4,xVaINGWskos,193,196021,[  26  570 2533]
video_614,train0056,Aja4,Rw_RYyNfU4M,160,1058758,[  0  52  70 125]
video_615,train0056,Rqa4,IeiaZnN5pyY,239,157660,[ 127  260  277  388  497 3001]
video_616,train0056,zxa4,CB648j6l4xk,190,109468,[ 60 291]
video_617,train0056,uDa4,JrsWkmR87X8,240,54492,[  0   1 189 741]
video_618,train0056,a2a4,DU72-lGDjlE,196,90971,[   8 1424 2736]
video_619,train0056,Hma4,jzxRm59tNGo,173,143387,[ 0  1 27]
video_620,train0056,Rda4,onqNTMJKeUw,165,59008,[ 422 1112 1267]
video_621,train0056,Sea4,aAm26LuoQWM,291,69937,[  2  45  51 212]
video_622,train0056,Mda4,_hcz3y4N7ts,228,172719,[ 1 35 85]
video_623,train0056,nZa4,VJbgdCogK8U,124,118655,[231]
video_624,train0056,bga4,w8kVgk5n1IA,178,221507,[ 0  1 27]
video_625,train0056,PWa4,HV1da3KYJ2I,125,124950,[   0   62  479 1548]
video_626,train0056,Joa4,-30ElBd3dVg,166,90386,[ 18  59 238 274 366 773]
video_627,train0056,wia4,nK8gfL3yXnI,175,233456,[ 782 1875]
video_628,train0056,sla4,2RN2gdaJDFc,215,90791,[  0   1   5 203 358 409 443]
video_629,train0056,uYa4,2fpwxdHDBJc,274,3570785,[6]
video_630,train0056,3Ua4,CM1b2kFVntA,201,109498,[ 49  80 418 725]
video_631,train0056,Kva4,xsVDE3pcR7Y,242,228235,[ 39 181 216 222 249]
video_632,train0056,Ama4,pq87VVoeRbE,151,202877,[21 23]
video_633,train0057,Iea5,1rAgVppskbo,123,1223752,[ 5 16]
video_634,train0057,8Ba5,Ozl7zeVxLA4,240,116028,[300]
video_635,train0057,Rka5,FjNWNYEiAhw,230,138966,[ 11  20  22  29  32 211 315 334]
video_636,train0057,mra5,9aOP5geepCc,174,1923716,[ 11 126 291 302]
video_637,train0057,mya5,8VSzsBRA7ck,245,52782,[   2   76 1807]
video_638,train0057,x7a5,xQtjCu87zWY,264,1869003,[ 251  616  966 1619]
video_639,train0057,RPa5,4v5J8nmERqs,265,74327,[242 459]
video_640,train0057,o0a5,xZ7eHTWQD6E,272,84678,[ 39 121 156 207 338 529]
video_641,train0057,Sxa5,zRZkOtnibmQ,224,67657,[ 251  876 1638 2135]
video_642,train0057,5wa5,KWlt2un4q9s,251,734874,[1283]
video_643,train0057,b3a5,MIuR9GpoQgY,158,150117,[   0    1  357  372 1647]
video_644,train0057,LJa5,MqukAXT9iZA,196,233744,[   2    7   62 1128 1673]
video_645,train0057,U6a5,4x1nOLAdEtk,262,248771,[   2    7   48  171 1252 3051 3279 3375]
video_646,train0057,tHa5,yg2hXwzyrQU,230,66445,[  5  16 144 190]
video_647,train0058,3Ba6,EAp32PhtFnQ,206,182509,[325]
video_648,train0058,Kxa6,qrcNCsJOcwI,223,52205,[  2  75 218 508]
video_649,train0058,laa6,DW5DUtvb2h8,210,515435,[  8 948]
video_650,train0058,Sya6,APao03pXwRs,158,115570,[ 0 12]
video_651,train0058,Nla6,UlH9zDQsTTQ,216,64246,[ 15  18  43  59  60 101 374 549 906]
video_652,train0058,tBa6,50O92zqVPpQ,216,433961,[ 18  43  59  60 101]
video_653,train0058,jza6,smCuRN4_aI8,151,256744,[  1 337]
video_654,train0058,mLa6,-FXay4UfhOQ,258,78022,[ 39 121 156 207 233 338]
video_655,train0058,mda6,UAXAFDEMdp8,259,109641,[100]
video_656,train0058,wBa6,b1b7OocQqLk,215,161761,[1099]
video_657,train0058,8pa6,Y9ylII-chtA,180,877672,[   2    7  197  513 2140]
video_658,train0058,Bla6,4G77giSlMbk,173,111356,[ 821 3779]
video_659,train0058,Tva6,JBNVZEoXvdo,215,157521,[ 11  20  22  29  32 173 303 397]
video_660,train0058,EFa6,nnekJqyLK8Y,158,53388,[   2    7  224 2067]
video_661,train0058,Ala6,DJlvxzFCHjg,287,692845,[1667]
video_662,train0058,Mma6,uZnPnQYdm40,142,98231,[  2  45  51  56  77 212]
video_663,train0058,iYa6,yqSpIYcnOdQ,299,94452,[ 2 17 30 55]
video_664,train0058,0Ba6,HaTmnNrP18U,270,142413,[2255]
video_665,train0058,gha6,UzgfgRhAl9I,274,766035,[66]
video_666,train0058,Wxa6,IYztGih4hSY,138,860674,[6]
video_667,train0058,Uea6,mcOxuDHerzs,123,196014,[100 161 356]
video_668,train0058,4da6,09g4-79zgbQ,184,87631,[16]
video_669,train0058,pRa6,sbxpPnfrdQE,212,66791,[  2  15  18  87 500]
video_670,train0058,mDa6,ESQ_9zLtXHE,222,378704,[  0   1  42 111]
video_671,train0058,vSa6,irEB_stWZk8,156,97716,[381]
video_672,train0058,Xxa6,YwMwDomNXgE,152,302346,[ 92 110 369]
video_673,train0058,2Va6,mhwL55umLfM,136,146113,[ 1 85]
video_674,train0058,P5a6,bZNRFnxGJ4w,251,68793,[   1   35 1023]
video_675,train0059,8Wa7,ThVlgfDGuFE,287,128381,[   2   30 2101]
video_676,train0059,zUa7,4Pz2jvi24Lo,217,1126254,[  11   20   22   29   32  120  559 1671]
video_677,train0059,9Ca7,R58hTiEyZYY,253,1123211,[  0   5 244 292 293]
video_678,train0059,4Qa7,7JB1_X-R48o,243,115694,[  66  148  253 3276]
video_679,train0059,eDa7,UXm2-nCwBQY,169,374058,[ 66 148]
video_680,train0059,EMa7,KW2WY3GIpt4,131,154142,[  11   20   22   29  176  307 2561]
video_681,train0059,uda7,rFr9HIEOQBc,268,906599,[ 5 16]
video_682,train0059,5ra7,u7X7rLsh9Zw,135,745062,[  0   1  42 111]
video_683,train0059,0Ga7,hPkH6z3TUZg,188,105717,[ 5 16]
video_684,train0059,mFa7,0z7JfGCFmfk,208,394813,[39]
video_685,train0059,esa7,2QLVL20Fups,145,249830,[133]
video_686,train0059,rAa7,NVWf-JDw8CQ,140,220158,[  6   8 206]
video_687,train0059,Qoa7,jOg-OxZ8zBQ,162,102992,[ 11  20  22  29  32 120 426]
video_688,train0059,5ga7,zHSft28Pg8k,125,77812,[269 320]
video_689,train0059,mya7,WhXSP9LNPWo,161,101571,[  15   96  978 3430]
video_690,train0059,62a7,v9iuS9NWzpI,208,219106,[ 0 27]
video_691,train0059,aAa7,XeoBMqS10rI,291,523962,[  49  569 1133 3291]
video_692,train0059,F5a7,txr4i_KPNIA,248,71222,[821]
video_693,train0059,aja7,o7_1qssLs4Q,262,68820,[  0  27 237 675]
video_694,train0060,qHa8,IsCkv3BIUtY,198,51959,[ 18  43  59  60 101 374 693]
video_695,train0060,e2a8,LvTwJTvluHE,228,173772,[182 392]
video_696,train0060,k0a8,VCMncXYpGUs,179,259382,[   2    7  344 1841]
video_697,train0060,Yya8,CCWNru0RMaA,180,1407367,[ 2 43 76]
video_698,train0060,ABa8,w85JCmzZ-nU,216,55668,[0]
video_699,train0060,Fra8,vyEY5lAcZXQ,159,58412,[ 15  18  67 140]
video_700,train0060,qDa8,V1CV7odViqQ,190,137131,[25]
video_701,train0060,NTa8,0OKU868C7d8,268,56475,[   2    7  116  174 1012]
video_702,train0060,0Va8,Ke7aGI9BKgo,164,969368,[595]
video_703,train0060,kRa8,OfyRKwraH9I,226,91605,[12]
video_704,train0060,XWa8,Ca4b3j6YM5Q,224,178748,[   2    7 2097]
